index,review_count,positive_count,positive_sum,negative_count,negative_sum
0,34,29,12.096964389534167,0,0.0
1,30,29,13.245742642773891,0,0.0
2,5,3,1.32375,1,-0.0377450980392157
3,0,0,0.0,0,0.0
4,0,0,0.0,0,0.0
5,102,92,37.92140742181708,0,0.0
6,11,11,5.49931255896881,0,0.0
7,0,0,0.0,0,0.0
8,81,76,33.06214135897172,0,0.0
9,11,11,4.3376137075643655,0,0.0
10,0,0,0.0,0,0.0
11,96,88,37.54877931605763,1,-0.125
12,18,15,7.230528198653198,1,-0.09166666666666665
13,12,12,5.018313838938839,0,0.0
14,1,1,0.26515151515151514,0,0.0
15,12,12,5.57125248015873,0,0.0
16,53,47,20.037947483681037,0,0.0
17,6,6,1.9655158730158733,0,0.0
18,2,2,0.9952380952380953,0,0.0
19,0,0,0.0,0,0.0
20,3,3,1.206861111111111,0,0.0
21,11,11,3.5701136850363038,0,0.0
22,0,0,0.0,0,0.0
23,7,7,2.7982381854256855,0,0.0
24,8,6,2.5392213108528896,0,0.0
25,6,5,2.4163541666666664,0,0.0
26,0,0,0.0,0,0.0
27,1,0,0.0,0,0.0
28,63,61,26.829435869616326,0,0.0
29,0,0,0.0,0,0.0
30,1,1,0.6000000000000001,0,0.0
31,8,7,3.595001460180032,0,0.0
32,3,3,1.1389861751152073,0,0.0
33,38,35,14.793405483075132,1,-0.26041666666666663
34,230,220,100.15307649335344,1,-0.11966666666666663
35,7,7,3.175312169312169,0,0.0
36,28,23,10.765953694966996,1,-0.119
37,12,12,4.611793620731121,0,0.0
38,18,15,6.950078703703704,1,-0.125
39,46,41,16.472192343944183,1,-0.21215277777777777
40,183,168,75.0431379829513,2,-0.10333333333333332
41,3,3,1.5,0,0.0
42,3,3,1.5617282717282719,0,0.0
43,0,0,0.0,0,0.0
44,1,0,0.0,0,0.0
45,3,3,1.1672416472416471,0,0.0
46,0,0,0.0,0,0.0
47,9,9,3.284951051127522,0,0.0
48,26,25,9.939890659413686,1,-0.18305555555555553
49,7,7,3.3696392496392495,0,0.0
50,0,0,0.0,0,0.0
51,99,87,32.46263203298283,1,-0.2033333333333333
52,54,52,22.86587735317515,0,0.0
53,0,0,0.0,0,0.0
54,1,0,0.0,1,-0.04166666666666667
55,1,1,0.4375,0,0.0
56,46,44,19.048446047721427,0,0.0
57,11,10,3.7497891271739956,0,0.0
58,0,0,0.0,0,0.0
59,0,0,0.0,0,0.0
60,50,41,16.884096702960335,3,-0.9625000000000001
61,2,2,0.628275462962963,0,0.0
62,56,50,25.124424652863375,3,-1.1557720057720058
63,1,0,0.0,0,0.0
64,27,22,9.401189033189034,1,-0.09999999999999999
65,0,0,0.0,0,0.0
66,0,0,0.0,0,0.0
67,20,18,7.640958114306328,0,0.0
68,2,1,0.2775093370681606,0,0.0
69,0,0,0.0,0,0.0
70,4,3,1.94875,0,0.0
71,8,7,3.5163389388389383,0,0.0
72,93,91,40.503217874443465,0,0.0
73,31,30,12.716229930753473,1,-0.19999999999999998
74,0,0,0.0,0,0.0
75,0,0,0.0,0,0.0
76,0,0,0.0,0,0.0
77,15,15,7.49224155471152,0,0.0
78,0,0,0.0,0,0.0
79,1,1,0.38125,0,0.0
80,0,0,0.0,0,0.0
81,2,1,0.4833333333333334,0,0.0
82,44,43,21.328207491008342,1,-0.012202380952380949
83,0,0,0.0,0,0.0
84,78,74,34.241709920526105,0,0.0
85,1,1,0.5533333333333333,0,0.0
86,1,1,0.6952380952380953,0,0.0
87,254,229,100.00407773545032,0,0.0
88,0,0,0.0,0,0.0
89,0,0,0.0,0,0.0
90,0,0,0.0,0,0.0
91,0,0,0.0,0,0.0
92,50,50,22.01511356174102,0,0.0
93,1,0,0.0,0,0.0
94,2,1,0.44,0,0.0
95,3,3,0.9368402777777778,0,0.0
96,18,16,5.768273764430014,0,0.0
97,0,0,0.0,0,0.0
98,0,0,0.0,0,0.0
99,0,0,0.0,0,0.0
100,11,10,5.489322169059011,0,0.0
101,53,47,21.123037312610226,0,0.0
102,0,0,0.0,0,0.0
103,0,0,0.0,0,0.0
104,14,13,4.373546717171717,0,0.0
105,91,81,33.328734573214746,2,-0.3208333333333333
106,0,0,0.0,0,0.0
107,6,6,2.892348484848485,0,0.0
108,93,77,29.824467197857086,1,-0.07689393939393939
109,2,2,1.1729166666666666,0,0.0
110,4,4,1.9556795224977042,0,0.0
111,19,18,7.01654261016761,0,0.0
112,0,0,0.0,0,0.0
113,0,0,0.0,0,0.0
114,159,150,62.956379301020284,1,-0.28181818181818175
115,2,2,0.7729822737175679,0,0.0
116,0,0,0.0,0,0.0
117,27,23,11.965188492063493,0,0.0
118,63,46,19.082787686387693,0,0.0
119,0,0,0.0,0,0.0
120,0,0,0.0,0,0.0
121,10,9,4.473839780589781,0,0.0
122,1,1,0.38666666666666666,0,0.0
123,1,1,0.5691666666666667,0,0.0
124,51,47,18.42305593038752,0,0.0
125,4,4,1.4077398989898988,0,0.0
126,8,7,2.728233329170829,1,-0.03166666666666666
127,162,137,55.373450967663636,3,-0.3305555555555554
128,0,0,0.0,0,0.0
129,34,31,11.900846583263451,0,0.0
130,416,326,134.1996987590442,4,-0.586111111111111
131,15,15,7.745212053571428,0,0.0
132,0,0,0.0,0,0.0
133,0,0,0.0,0,0.0
134,6,5,1.954711024269848,0,0.0
135,154,139,61.552741455548485,1,-0.16047619047619047
136,0,0,0.0,0,0.0
137,68,59,24.76652136224299,1,-0.033333333333333326
138,198,187,83.95651199045017,2,-0.80625
139,26,24,11.270522175740926,0,0.0
140,17,14,4.762084113948609,0,0.0
141,60,57,25.563942680583303,0,0.0
142,0,0,0.0,0,0.0
143,19,17,7.864366840675665,0,0.0
144,1,0,0.0,0,0.0
145,0,0,0.0,0,0.0
146,73,53,25.856247372181194,0,0.0
147,27,24,10.493418957365385,1,-0.08444444444444445
148,4,4,1.7409374999999998,0,0.0
149,14,11,2.9703841991341995,0,0.0
150,69,67,32.67315395678567,0,0.0
151,15,15,7.015086207060877,0,0.0
152,0,0,0.0,0,0.0
153,0,0,0.0,0,0.0
154,12,12,5.232876082251082,0,0.0
155,2,2,1.35,0,0.0
156,34,25,10.88323478924398,0,0.0
157,0,0,0.0,0,0.0
158,1,1,0.6575000000000001,0,0.0
159,0,0,0.0,0,0.0
160,12,12,5.060535032484792,0,0.0
161,0,0,0.0,0,0.0
162,0,0,0.0,0,0.0
163,68,54,26.426722614345945,0,0.0
164,1,1,0.41047619047619044,0,0.0
165,2,1,0.33233333333333337,0,0.0
166,20,15,6.2673569023569025,1,-0.07083333333333335
167,11,10,3.1291711760461762,1,-0.25
168,140,120,52.77132548778381,2,-0.2733333333333333
169,4,4,1.830857142857143,0,0.0
170,0,0,0.0,0,0.0
171,27,23,10.128576809112804,0,0.0
172,12,7,2.904486111111111,0,0.0
173,10,10,4.473447672697673,0,0.0
174,42,39,18.15641562766344,0,0.0
175,12,12,4.999512061403509,0,0.0
176,1,1,0.6433333333333333,0,0.0
177,421,384,165.3888967377711,5,-0.9841145833333332
178,11,9,4.155559190183251,0,0.0
179,21,14,5.825522533022532,4,-1.024796650717703
180,1,1,0.5641666666666667,0,0.0
181,2,2,0.5145833333333334,0,0.0
182,8,7,3.91125,0,0.0
183,16,12,4.832314531270498,0,0.0
184,2,2,1.2816666666666667,0,0.0
185,73,55,21.38429604390492,3,-0.1336584249084249
186,1,1,0.6666666666666666,0,0.0
187,0,0,0.0,0,0.0
188,262,250,117.92168371444933,4,-1.5454545454545454
189,6,5,2.668055555555555,0,0.0
190,77,71,33.3054860733052,3,-0.14322916666666663
191,1,1,1.0,0,0.0
192,14,13,4.993656870039683,1,-0.11666666666666665
193,0,0,0.0,0,0.0
194,218,177,76.04282916331701,3,-1.025
195,46,42,19.305427328844,1,-0.21000000000000002
196,0,0,0.0,0,0.0
197,10,9,3.2577015873015873,1,-0.005116341991342002
198,0,0,0.0,0,0.0
199,0,0,0.0,0,0.0
200,6,5,2.6602749433106574,1,-0.11333333333333336
201,6,6,2.650535714285714,0,0.0
202,79,77,33.231791754012406,1,-0.9
203,90,85,40.55074222835388,0,0.0
204,0,0,0.0,0,0.0
205,429,408,178.53258543576024,4,-0.6335714285714287
206,11,11,4.564296699487875,0,0.0
207,0,0,0.0,0,0.0
208,2,2,0.85,0,0.0
209,2,1,0.43333333333333335,0,0.0
210,4,4,1.6898869737288855,0,0.0
211,15,13,6.397577278386102,0,0.0
212,4,4,1.374053613053613,0,0.0
213,2,2,0.7716329966329966,0,0.0
214,15,11,4.835954115329115,1,-0.07135416666666666
215,266,245,96.49244633771521,2,-0.20939393939393938
216,0,0,0.0,0,0.0
217,21,19,8.864791666666665,0,0.0
218,18,15,5.6188679138322,2,-0.30166666666666664
219,1,1,0.5,0,0.0
220,1,1,0.1,0,0.0
221,0,0,0.0,0,0.0
222,6,4,2.22,1,-0.008333333333333331
223,5,5,1.9188988095238098,0,0.0
224,47,40,18.07575852799398,0,0.0
225,0,0,0.0,0,0.0
226,0,0,0.0,0,0.0
227,4,4,1.3743350168350168,0,0.0
228,2,2,1.2417395104895106,0,0.0
229,0,0,0.0,0,0.0
230,5,4,1.2141369047619048,1,-0.1875
231,0,0,0.0,0,0.0
232,7,6,2.588956228956229,0,0.0
233,5,5,2.8881249999999996,0,0.0
234,0,0,0.0,0,0.0
235,11,11,4.203808812219527,0,0.0
236,0,0,0.0,0,0.0
237,0,0,0.0,0,0.0
238,4,4,2.0381060606060606,0,0.0
239,100,96,42.943366801254896,0,0.0
240,232,212,103.69441269811593,2,-0.1849038461538461
241,0,0,0.0,0,0.0
242,33,30,13.792304258957701,1,-0.028703703703703714
243,0,0,0.0,0,0.0
244,0,0,0.0,0,0.0
245,2,2,0.9378263888888889,0,0.0
246,0,0,0.0,0,0.0
247,62,54,24.289298778958784,0,0.0
248,16,14,4.709875930356194,0,0.0
249,1,1,0.6499999999999999,0,0.0
250,0,0,0.0,0,0.0
251,165,162,72.40201039559987,0,0.0
252,69,47,18.71296644129708,3,-0.8749999999999999
253,119,100,42.24580294154478,3,-1.8842857142857143
254,1,1,0.4498626373626374,0,0.0
255,21,15,7.09302020895771,3,-0.12103068500127323
256,61,56,23.555176754866178,1,-0.125
257,0,0,0.0,0,0.0
258,2,2,0.912121212121212,0,0.0
259,1,0,0.0,1,-0.008888888888888887
260,28,19,9.491591961279463,1,-0.0625
261,3,3,1.0948511904761906,0,0.0
262,32,25,12.116500225964511,4,-1.1204166666666666
263,1,1,0.6,0,0.0
264,0,0,0.0,0,0.0
265,10,10,4.5151262626262625,0,0.0
266,27,20,10.111902922453705,0,0.0
267,15,14,4.854186827144417,0,0.0
268,0,0,0.0,0,0.0
269,2,2,1.4000000000000001,0,0.0
270,134,120,52.211254531982924,2,-0.22922799422799423
271,52,44,16.857094596691184,0,0.0
272,40,38,18.454289030511198,0,0.0
273,113,109,47.701383601502364,2,-0.1125
274,0,0,0.0,0,0.0
275,26,22,9.087609341716483,0,0.0
276,76,74,34.96519444814445,0,0.0
277,165,131,53.72442885377055,10,-2.186873903873904
278,1,1,0.3873737373737374,0,0.0
279,3,3,0.9616666666666667,0,0.0
280,4,3,0.8508253588516745,1,-0.016666666666666663
281,0,0,0.0,0,0.0
282,21,16,8.591254283910533,1,-0.14347826086956522
283,21,20,10.518288870851372,0,0.0
284,0,0,0.0,0,0.0
285,19,16,9.267353132978133,1,-0.033333333333333326
286,3,3,0.5445422074944344,0,0.0
287,28,21,10.290021645021646,1,-0.04999999999999999
288,84,68,29.321888324152088,5,-0.8251984126984127
289,17,14,7.0075431363144425,1,-0.0011904761904761862
290,0,0,0.0,0,0.0
291,7,7,2.820301046176046,0,0.0
292,0,0,0.0,0,0.0
293,13,10,3.6011513639868906,2,-0.2642992424242424
294,1,1,0.3107936507936508,0,0.0
295,1,1,0.16180555555555556,0,0.0
296,32,25,11.71756786220602,0,0.0
297,147,131,52.98625459252795,7,-0.6997023809523807
298,8,5,1.5160010822510823,2,-0.2386904761904762
299,0,0,0.0,0,0.0
300,24,23,10.561863127613128,1,-0.5
301,30,28,12.273771963183417,0,0.0
302,3,3,1.5843939393939395,0,0.0
303,5,5,1.9012952520189361,0,0.0
304,2,2,1.1460416666666666,0,0.0
305,2,1,0.14583333333333334,0,0.0
306,3,1,0.4316666666666667,2,-1.0851190476190475
307,25,21,7.696885951350238,0,0.0
308,3,2,0.7185714285714286,1,-0.05000000000000001
309,135,111,48.34410911819459,1,-0.09999999999999992
310,0,0,0.0,0,0.0
311,145,141,63.83793684900211,0,0.0
312,8,8,3.214204365079365,0,0.0
313,0,0,0.0,0,0.0
314,7,7,2.6318046536796538,0,0.0
315,0,0,0.0,0,0.0
316,10,10,4.184422926107709,0,0.0
317,301,241,102.35816693689907,11,-1.8312934027777776
318,5,5,1.9120033670033671,0,0.0
319,0,0,0.0,0,0.0
320,266,212,99.97064153367246,18,-4.347351190476191
321,0,0,0.0,0,0.0
322,1,1,0.7718750000000001,0,0.0
323,62,58,32.66007032914176,0,0.0
324,23,23,11.196906715969215,0,0.0
325,154,119,50.67372464359797,2,-0.5318181818181819
326,38,33,12.136766328368603,3,-0.3081730769230768
327,8,8,3.970693241943242,0,0.0
328,5,4,1.6096260597041847,0,0.0
329,11,10,4.2889267676767675,0,0.0
330,2,2,0.528,0,0.0
331,12,12,5.12559583934584,0,0.0
332,5,5,2.1395238095238094,0,0.0
333,0,0,0.0,0,0.0
334,8,8,4.48414880952381,0,0.0
335,12,12,6.017612769175269,0,0.0
336,3,2,0.6888888888888889,0,0.0
337,4,4,0.9228093037914468,0,0.0
338,106,85,36.36972847318964,1,-0.05
339,0,0,0.0,0,0.0
340,0,0,0.0,0,0.0
341,15,14,4.947088873526791,0,0.0
342,30,24,10.240262475949976,1,-0.1
343,0,0,0.0,0,0.0
344,136,125,53.345278763955704,4,-1.5422023809523808
345,1,1,0.33125,0,0.0
346,1,1,0.65,0,0.0
347,3,3,1.4151742424242424,0,0.0
348,52,49,19.57701216439285,1,-0.07222222222222222
349,14,12,5.6419954004329,2,-0.21159226190476185
350,1,1,0.3333333333333333,0,0.0
351,1,1,0.03333333333333333,0,0.0
352,0,0,0.0,0,0.0
353,0,0,0.0,0,0.0
354,17,14,6.871359487734488,2,-0.5123076923076924
355,35,34,16.361521840428093,0,0.0
356,0,0,0.0,0,0.0
357,110,110,50.19964563785093,0,0.0
358,6,6,2.2741748366013073,0,0.0
359,0,0,0.0,0,0.0
360,0,0,0.0,0,0.0
361,26,25,10.39966298701299,1,-0.0625
362,38,37,17.59072506527864,1,-0.019999999999999983
363,32,31,16.759761257261253,0,0.0
364,55,53,25.454172424657273,0,0.0
365,58,43,15.961271737833036,5,-0.3071717171717171
366,94,83,36.95823320099211,5,-0.5732910052910054
367,84,78,32.13611219179489,3,-0.057565724206349186
368,16,16,6.152017165704665,0,0.0
369,0,0,0.0,0,0.0
370,0,0,0.0,0,0.0
371,37,32,14.244129088504089,1,-0.1492063492063492
372,6,5,1.4335510194537973,0,0.0
373,2,2,1.6,0,0.0
374,95,92,36.29237867201663,0,0.0
375,0,0,0.0,0,0.0
376,8,7,3.6764837146980005,0,0.0
377,222,205,89.89585345061684,3,-0.8494047619047618
378,0,0,0.0,0,0.0
379,33,30,13.697151533893972,0,0.0
380,0,0,0.0,0,0.0
381,27,25,10.205784825293755,0,0.0
382,0,0,0.0,0,0.0
383,238,219,100.61386708280762,3,-1.3547619047619048
384,42,37,13.754126333461855,1,-0.078125
385,92,80,30.598501927319635,1,-0.002777777777777768
386,29,28,11.61490105039998,0,0.0
387,0,0,0.0,0,0.0
388,7,6,3.228388888888889,0,0.0
389,0,0,0.0,0,0.0
390,0,0,0.0,0,0.0
391,20,19,6.951195707070708,1,-0.09375
392,12,12,5.6332901880648585,0,0.0
393,122,114,53.697893078846235,2,-0.2198863636363636
394,0,0,0.0,0,0.0
395,2,1,0.34476190476190477,0,0.0
396,28,24,9.719028794122545,1,-0.02833333333333335
397,15,8,3.345833333333333,4,-0.6392735042735043
398,28,21,8.444457250403582,5,-1.2238663505444325
399,0,0,0.0,0,0.0
400,0,0,0.0,0,0.0
401,0,0,0.0,0,0.0
402,10,9,3.7311318056943055,0,0.0
403,0,0,0.0,0,0.0
404,10,9,3.3226320138195136,0,0.0
405,55,46,21.1274503968254,2,-0.24166666666666667
406,0,0,0.0,0,0.0
407,0,0,0.0,0,0.0
408,0,0,0.0,0,0.0
409,1,1,0.55,0,0.0
410,1,1,0.4492424242424242,0,0.0
411,37,34,17.60705853174603,0,0.0
412,0,0,0.0,0,0.0
413,110,94,37.24747254073688,2,-0.032323232323232275
414,17,14,4.0869889590937385,0,0.0
415,9,8,4.144839466089465,0,0.0
416,3,3,1.3286111111111112,0,0.0
417,24,15,6.287261754449255,1,-0.1125
418,0,0,0.0,0,0.0
419,0,0,0.0,0,0.0
420,1,1,0.271875,0,0.0
421,1,0,0.0,0,0.0
422,35,30,12.70983551802484,1,-0.043333333333333335
423,30,27,13.688363158527633,0,0.0
424,0,0,0.0,0,0.0
425,237,211,80.62174090683607,7,-1.8090555555555554
426,7,7,2.720982142857143,0,0.0
427,168,163,75.9593853931672,0,0.0
428,29,29,13.581133159324336,0,0.0
429,0,0,0.0,0,0.0
430,30,30,14.422265912328413,0,0.0
431,296,278,124.73296508365043,2,-0.39879261363636354
432,63,55,26.87878054881627,1,-0.055555555555555504
433,2,1,0.6619047619047619,0,0.0
434,0,0,0.0,0,0.0
435,48,42,19.626386890614835,0,0.0
436,38,34,14.173565187431967,0,0.0
437,91,70,32.5028480940356,3,-0.9451495726495727
438,0,0,0.0,0,0.0
439,21,18,8.387611111111113,0,0.0
440,0,0,0.0,0,0.0
441,0,0,0.0,0,0.0
442,0,0,0.0,0,0.0
443,1,1,0.4380952380952381,0,0.0
444,0,0,0.0,0,0.0
445,1,1,0.53,0,0.0
446,0,0,0.0,0,0.0
447,12,8,3.3519917833800186,1,-0.5
448,5,2,0.6708974358974359,1,-0.19531249999999997
449,23,23,8.489828928787261,0,0.0
450,34,32,13.088201644420394,0,0.0
451,10,10,5.009761904761905,0,0.0
452,1,1,0.26458333333333334,0,0.0
453,0,0,0.0,0,0.0
454,3,3,1.3704217171717175,0,0.0
455,14,14,6.389798852977831,0,0.0
456,1,1,0.17524509803921565,0,0.0
457,0,0,0.0,0,0.0
458,26,25,11.005788886817596,0,0.0
459,0,0,0.0,0,0.0
460,1,1,0.35235294117647065,0,0.0
461,3,2,0.5295787545787546,0,0.0
462,0,0,0.0,0,0.0
463,14,14,8.199007936507936,0,0.0
464,0,0,0.0,0,0.0
465,10,8,3.7030238095238097,0,0.0
466,1,1,0.281969696969697,0,0.0
467,0,0,0.0,0,0.0
468,1,1,0.5706818181818182,0,0.0
469,12,11,6.3602828798185955,0,0.0
470,13,12,5.758958333333333,0,0.0
471,3,3,1.5105000000000004,0,0.0
472,3,3,1.7673809523809525,0,0.0
473,105,86,36.44545549652367,1,-0.1296969696969697
474,0,0,0.0,0,0.0
475,10,9,4.619821428571428,0,0.0
476,0,0,0.0,0,0.0
477,1,1,0.75,0,0.0
478,3,3,1.414232804232804,0,0.0
479,0,0,0.0,0,0.0
480,49,42,16.21185577059107,1,-0.020000000000000004
481,4,4,1.7036210140621906,0,0.0
482,32,29,10.880240584951114,0,0.0
483,0,0,0.0,0,0.0
484,44,30,12.019801386295258,0,0.0
485,16,11,4.817813028611474,2,-0.05293650793650793
486,9,9,4.212319444444445,0,0.0
487,0,0,0.0,0,0.0
488,95,74,31.011611816186267,2,-0.38333333333333325
489,2,2,1.4666666666666668,0,0.0
490,44,28,12.535750168812669,1,-0.6666666666666666
491,31,31,13.255731944973018,0,0.0
492,2,1,0.3888888888888889,0,0.0
493,30,29,13.654927985209238,0,0.0
494,1,1,0.3730027548209367,0,0.0
495,3,3,1.3155555555555556,0,0.0
496,0,0,0.0,0,0.0
497,39,31,18.58459553442589,1,-0.15
498,34,29,11.781562286732518,0,0.0
499,0,0,0.0,0,0.0
500,4,4,1.6948127104377102,0,0.0
501,5,4,1.4034444444444443,0,0.0
502,110,103,43.57585898893781,0,0.0
503,31,30,15.282037324756535,0,0.0
504,1,1,0.40066666666666667,0,0.0
505,0,0,0.0,0,0.0
506,0,0,0.0,0,0.0
507,0,0,0.0,0,0.0
508,7,6,3.173508953168044,0,0.0
509,17,14,7.381189874939875,0,0.0
510,8,8,3.9853205128205134,0,0.0
511,0,0,0.0,0,0.0
512,225,186,80.99641033670432,3,-0.36321428571428577
513,3,2,1.4226190476190474,0,0.0
514,0,0,0.0,0,0.0
515,0,0,0.0,0,0.0
516,232,224,96.92513653782551,2,-0.44431818181818183
517,16,15,7.374193362193363,0,0.0
518,189,179,78.91353171011488,3,-0.7860244360902255
519,205,186,89.15111272748004,6,-0.6366841029341029
520,0,0,0.0,0,0.0
521,38,33,12.295476768974966,1,-0.0029761904761904734
522,0,0,0.0,0,0.0
523,28,24,12.301915966386556,1,-0.024999999999999994
524,0,0,0.0,0,0.0
525,0,0,0.0,0,0.0
526,0,0,0.0,0,0.0
527,0,0,0.0,0,0.0
528,46,42,20.4327549835476,0,0.0
529,1,1,0.43371212121212116,0,0.0
530,2,1,0.2888888888888889,0,0.0
531,1,1,0.2866666666666667,0,0.0
532,58,53,20.956590076347585,2,-0.35375
533,0,0,0.0,0,0.0
534,45,40,16.62488419104044,1,-0.024999999999999998
535,0,0,0.0,0,0.0
536,0,0,0.0,0,0.0
537,12,10,4.767305796055796,1,-0.07032828282828284
538,0,0,0.0,0,0.0
539,1,1,0.23,0,0.0
540,28,26,11.338058421049425,0,0.0
541,5,5,2.1043969017094017,0,0.0
542,123,112,52.6055998802991,1,-0.26041666666666663
543,45,41,16.96373336385836,0,0.0
544,28,28,11.970879722129721,0,0.0
545,15,13,5.003960695389266,0,0.0
546,41,35,14.123579217198246,1,-0.2
547,0,0,0.0,0,0.0
548,0,0,0.0,0,0.0
549,67,66,33.483624508674225,0,0.0
550,106,103,43.71535953745327,1,-0.10757575757575757
551,4,3,1.5829398148148148,0,0.0
552,1,0,0.0,0,0.0
553,64,60,27.39574476570357,1,-0.19166666666666668
554,122,116,54.22530303820763,0,0.0
555,0,0,0.0,0,0.0
556,99,95,41.496209529111674,0,0.0
557,1,1,0.4333333333333333,0,0.0
558,42,39,17.651319207412957,2,-0.24570409982174685
559,1,1,0.2776041666666667,0,0.0
560,21,21,9.814863421295362,0,0.0
561,8,8,3.0527151320901322,0,0.0
562,69,64,27.917364657943715,0,0.0
563,15,13,6.931469023179551,0,0.0
564,7,7,2.844896825396826,0,0.0
565,0,0,0.0,0,0.0
566,0,0,0.0,0,0.0
567,0,0,0.0,0,0.0
568,28,23,11.11880746670269,1,-0.6999999999999998
569,12,11,4.157085569130036,0,0.0
570,63,53,21.83593810264165,1,-0.30178571428571427
571,45,32,11.260317060118531,2,-0.5629960317460317
572,6,6,2.3365175565175567,0,0.0
573,0,0,0.0,0,0.0
574,4,4,1.8209999999999997,0,0.0
575,16,16,5.8002473687375,0,0.0
576,74,71,32.25213470191107,2,-0.22916666666666666
577,3,3,1.0609706959706962,0,0.0
578,2,2,0.775,0,0.0
579,1,0,0.0,0,0.0
580,0,0,0.0,0,0.0
581,174,160,74.01738490264347,3,-0.39280303030303027
582,19,18,7.504907407407408,1,-0.14555555555555552
583,205,184,89.01865560651132,1,-0.19999999999999998
584,0,0,0.0,0,0.0
585,0,0,0.0,0,0.0
586,4,4,2.3431443688586544,0,0.0
587,10,10,3.655968423411605,0,0.0
588,68,66,28.243142259066257,0,0.0
589,1,1,0.31696969696969696,0,0.0
590,0,0,0.0,0,0.0
591,10,10,3.5110416122678023,0,0.0
592,16,14,5.530295514670515,1,-0.125
593,5,5,2.511409632034632,0,0.0
594,1,1,1.0,0,0.0
595,1,1,0.26,0,0.0
596,230,214,92.57893605526645,3,-2.4499999999999997
597,50,45,19.853995490620495,1,-0.004166666666666675
598,0,0,0.0,0,0.0
599,150,134,59.229232694218766,2,-0.3202380952380952
600,0,0,0.0,0,0.0
601,0,0,0.0,0,0.0
602,160,144,67.07511811673898,1,-0.002083333333333326
603,7,7,2.8235459956709956,0,0.0
604,4,4,2.1034335340585337,0,0.0
605,102,94,43.79785245307242,1,-0.029000000000000005
606,29,22,11.047301968338905,1,-0.0625
607,6,6,2.671143029675638,0,0.0
608,10,10,3.7396870982552803,0,0.0
609,53,49,19.507315786147746,0,0.0
610,11,11,5.119488696488696,0,0.0
611,9,9,3.3033503898635477,0,0.0
612,16,15,5.832796634030871,0,0.0
613,7,6,3.0751107954545454,1,-0.004166666666666661
614,0,0,0.0,0,0.0
615,4,4,2.0607803030303034,0,0.0
616,165,135,57.05132744464257,5,-0.910453869047619
617,2,2,0.9646666666666668,0,0.0
618,2,1,0.6733333333333333,1,-0.025
619,59,48,19.328389345760236,1,-0.08712121212121213
620,40,37,18.005619438431943,2,-1.6
621,1939,1755,834.7507645793929,39,-6.170508998245762
622,2,2,0.9072916666666668,0,0.0
623,0,0,0.0,0,0.0
624,144,129,53.5070790992608,2,-0.2822916666666666
625,34,29,11.958776055888556,0,0.0
626,89,82,34.99379950658067,1,-0.06249999999999999
627,2,2,0.9251851851851851,0,0.0
628,0,0,0.0,0,0.0
629,46,39,16.586455008544398,1,-0.125
630,45,36,15.587411587867473,0,0.0
631,5,5,1.871111111111111,0,0.0
632,7,6,3.7437500000000004,0,0.0
633,0,0,0.0,0,0.0
634,1,1,0.5,0,0.0
635,1,1,0.5280092592592592,0,0.0
636,0,0,0.0,0,0.0
637,36,33,11.902061440116062,1,-0.1
638,0,0,0.0,0,0.0
639,27,21,9.594013891201394,3,-0.334640522875817
640,16,12,5.690255006202375,0,0.0
641,9,6,2.9547621380355755,0,0.0
642,6,6,3.2885909090909093,0,0.0
643,87,66,28.835712973573273,2,-0.12
644,1,1,1.0,0,0.0
645,1,0,0.0,0,0.0
646,0,0,0.0,0,0.0
647,190,175,78.85757621084976,2,-0.35833333333333334
648,192,155,65.454653990327,4,-0.4605555555555555
649,2,2,0.4011904761904762,0,0.0
650,1,1,0.3333333333333333,0,0.0
651,0,0,0.0,0,0.0
652,130,114,49.38545969382515,6,-2.3516369047619046
653,73,70,29.6244581351268,0,0.0
654,2,2,0.9622727272727273,0,0.0
655,94,93,43.25702028774743,0,0.0
656,0,0,0.0,0,0.0
657,4,4,2.9333333333333336,0,0.0
658,22,21,8.999706649170935,0,0.0
659,36,28,12.280173392084103,0,0.0
660,0,0,0.0,0,0.0
661,20,20,9.504337430426716,0,0.0
662,34,32,12.053113394318503,0,0.0
663,12,12,5.173635630070413,0,0.0
664,2,2,0.9720026350461133,0,0.0
665,37,28,11.314470328282829,2,-0.058333333333333355
666,4,4,1.3799233405483404,0,0.0
667,14,13,6.277569143819145,0,0.0
668,0,0,0.0,0,0.0
669,2,2,0.6159971509971509,0,0.0
670,3,3,1.1516225749559084,0,0.0
671,0,0,0.0,0,0.0
672,4,4,1.7556926406926407,0,0.0
673,0,0,0.0,0,0.0
674,0,0,0.0,0,0.0
675,0,0,0.0,0,0.0
676,10,8,3.477209457209457,0,0.0
677,1,1,0.05972222222222223,0,0.0
678,2,1,0.31666666666666665,0,0.0
679,0,0,0.0,0,0.0
680,18,18,7.840853281569447,0,0.0
681,5,5,2.175326479076479,0,0.0
682,12,11,5.588697390572391,0,0.0
683,13,11,6.858135101010101,1,-0.48750000000000004
684,100,88,32.501436139033196,0,0.0
685,5,5,2.3290781457009526,0,0.0
686,0,0,0.0,0,0.0
687,1,1,0.3128205128205128,0,0.0
688,0,0,0.0,0,0.0
689,0,0,0.0,0,0.0
690,17,17,7.342494800950683,0,0.0
691,0,0,0.0,0,0.0
692,3,3,1.2500757575757575,0,0.0
693,8,8,2.8424081996434936,0,0.0
